Date,Open,High,Low,Close
09/18/2009,"6.49","6.49","6.49","6.49"
09/17/2009,"6.47","6.47","6.47","6.47"
09/16/2009,"6.47","6.47","6.47","6.47"
09/15/2009,"6.38","6.38","6.38","6.38"
09/14/2009,"6.35","6.35","6.35","6.35"
09/11/2009,"6.30","6.30","6.30","6.30"
09/10/2009,"6.30","6.30","6.30","6.30"
09/09/2009,"6.23","6.23","6.23","6.23"
09/08/2009,"6.18","6.18","6.18","6.18"
09/04/2009,"6.10","6.10","6.10","6.10"
09/03/2009,"6.01","6.01","6.01","6.01"
09/02/2009,"5.95","5.95","5.95","5.95"
09/01/2009,"5.94","5.94","5.94","5.94"
08/31/2009,"6.06","6.06","6.06","6.06"
08/28/2009,"6.12","6.12","6.12","6.12"
08/27/2009,"6.12","6.12","6.12","6.12"
08/26/2009,"6.11","6.11","6.11","6.11"
08/25/2009,"6.10","6.10","6.10","6.10"
08/24/2009,"6.09","6.09","6.09","6.09"
08/21/2009,"6.11","6.11","6.11","6.11"
08/20/2009,"6.00","6.00","6.00","6.00"
08/19/2009,"5.92","5.92","5.92","5.92"
08/18/2009,"5.88","5.88","5.88","5.88"
08/17/2009,"5.81","5.81","5.81","5.81"
08/14/2009,"5.98","5.98","5.98","5.98"
08/13/2009,"6.05","6.05","6.05","6.05"
08/12/2009,"6.00","6.00","6.00","6.00"
08/11/2009,"5.92","5.92","5.92","5.92"
08/10/2009,"5.99","5.99","5.99","5.99"
08/07/2009,"6.02","6.02","6.02","6.02"
08/06/2009,"5.96","5.96","5.96","5.96"
08/05/2009,"6.01","6.01","6.01","6.01"
08/04/2009,"6.05","6.05","6.05","6.05"
08/03/2009,"6.04","6.04","6.04","6.04"
07/31/2009,"5.93","5.93","5.93","5.93"
07/30/2009,"5.96","5.96","5.96","5.96"
07/29/2009,"5.89","5.89","5.89","5.89"
07/28/2009,"5.93","5.93","5.93","5.93"
07/27/2009,"5.93","5.93","5.93","5.93"
07/24/2009,"5.93","5.93","5.93","5.93"
07/23/2009,"5.91","5.91","5.91","5.91"
07/22/2009,"5.78","5.78","5.78","5.78"
07/21/2009,"5.75","5.75","5.75","5.75"
07/20/2009,"5.74","5.74","5.74","5.74"
07/17/2009,"5.65","5.65","5.65","5.65"
07/16/2009,"5.64","5.64","5.64","5.64"
07/15/2009,"5.57","5.57","5.57","5.57"
07/14/2009,"5.40","5.40","5.40","5.40"
07/13/2009,"5.37","5.37","5.37","5.37"
07/10/2009,"5.26","5.26","5.26","5.26"
07/09/2009,"5.27","5.27","5.27","5.27"
07/08/2009,"5.22","5.22","5.22","5.22"
07/07/2009,"5.24","5.24","5.24","5.24"
07/06/2009,"5.36","5.36","5.36","5.36"
07/02/2009,"5.38","5.38","5.38","5.38"
07/01/2009,"5.54","5.54","5.54","5.54"
06/30/2009,"5.53","5.53","5.53","5.53"
06/29/2009,"5.58","5.58","5.58","5.58"
06/26/2009,"5.56","5.56","5.56","5.56"
06/25/2009,"5.52","5.52","5.52","5.52"
06/24/2009,"5.40","5.40","5.40","5.40"
06/23/2009,"5.34","5.34","5.34","5.34"
06/22/2009,"5.33","5.33","5.33","5.33"
06/19/2009,"5.54","5.54","5.54","5.54"
06/18/2009,"5.51","5.51","5.51","5.51"
06/17/2009,"5.49","5.49","5.49","5.49"
06/16/2009,"5.49","5.49","5.49","5.49"
06/15/2009,"5.57","5.57","5.57","5.57"
06/12/2009,"5.69","5.69","5.69","5.69"
06/11/2009,"5.69","5.69","5.69","5.69"
06/10/2009,"5.66","5.66","5.66","5.66"
06/09/2009,"5.68","5.68","5.68","5.68"
06/08/2009,"5.63","5.63","5.63","5.63"
06/05/2009,"5.66","5.66","5.66","5.66"
06/04/2009,"5.67","5.67","5.67","5.67"
06/03/2009,"5.58","5.58","5.58","5.58"
06/02/2009,"5.64","5.64","5.64","5.64"
06/01/2009,"5.65","5.65","5.65","5.65"
05/29/2009,"5.48","5.48","5.48","5.48"
05/28/2009,"5.40","5.40","5.40","5.40"
05/27/2009,"5.33","5.33","5.33","5.33"
05/26/2009,"5.39","5.39","5.39","5.39"
05/22/2009,"5.23","5.23","5.23","5.23"
05/21/2009,"5.25","5.25","5.25","5.25"
05/20/2009,"5.35","5.35","5.35","5.35"
05/19/2009,"5.37","5.37","5.37","5.37"
05/18/2009,"5.36","5.36","5.36","5.36"
05/15/2009,"5.20","5.20","5.20","5.20"
05/14/2009,"5.23","5.23","5.23","5.23"
05/13/2009,"5.16","5.16","5.16","5.16"
05/12/2009,"5.34","5.34","5.34","5.34"
05/11/2009,"5.38","5.38","5.38","5.38"
05/08/2009,"5.43","5.43","5.43","5.43"
05/07/2009,"5.33","5.33","5.33","5.33"
05/06/2009,"5.44","5.44","5.44","5.44"
05/05/2009,"5.41","5.41","5.41","5.41"
05/04/2009,"5.42","5.42","5.42","5.42"
05/01/2009,"5.22","5.22","5.22","5.22"
04/30/2009,"5.20","5.20","5.20","5.20"
04/29/2009,"5.19","5.19","5.19","5.19"
04/28/2009,"5.09","5.09","5.09","5.09"
04/27/2009,"5.08","5.08","5.08","5.08"
04/24/2009,"5.13","5.13","5.13","5.13"
04/23/2009,"5.04","5.04","5.04","5.04"
04/22/2009,"5.01","5.01","5.01","5.01"
04/21/2009,"5.01","5.01","5.01","5.01"
04/20/2009,"4.91","4.91","4.91","4.91"
04/17/2009,"5.11","5.11","5.11","5.11"
04/16/2009,"5.11","5.11","5.11","5.11"
04/15/2009,"5.02","5.02","5.02","5.02"
04/14/2009,"4.99","4.99","4.99","4.99"
04/13/2009,"5.08","5.08","5.08","5.08"
04/09/2009,"5.08","5.08","5.08","5.08"
04/08/2009,"4.92","4.92","4.92","4.92"
04/07/2009,"4.83","4.83","4.83","4.83"
04/06/2009,"4.96","4.96","4.96","4.96"
04/03/2009,"5.01","5.01","5.01","5.01"
04/02/2009,"4.97","4.97","4.97","4.97"
04/01/2009,"4.82","4.82","4.82","4.82"
03/31/2009,"4.77","4.77","4.77","4.77"
03/30/2009,"4.72","4.72","4.72","4.72"
03/27/2009,"4.86","4.86","4.86","4.86"
03/26/2009,"4.99","4.99","4.99","4.99"
03/25/2009,"4.84","4.84","4.84","4.84"
03/24/2009,"4.80","4.80","4.80","4.80"
03/23/2009,"4.90","4.90","4.90","4.90"
03/20/2009,"4.60","4.60","4.60","4.60"
03/19/2009,"4.69","4.69","4.69","4.69"
03/18/2009,"4.74","4.74","4.74","4.74"
03/17/2009,"4.66","4.66","4.66","4.66"
03/16/2009,"4.50","4.50","4.50","4.50"
03/13/2009,"4.56","4.56","4.56","4.56"
03/12/2009,"4.53","4.53","4.53","4.53"
03/11/2009,"4.34","4.34","4.34","4.34"
03/10/2009,"4.32","4.32","4.32","4.32"
03/09/2009,"4.07","4.07","4.07","4.07"
03/06/2009,"4.12","4.12","4.12","4.12"
03/05/2009,"4.13","4.13","4.13","4.13"
03/04/2009,"4.28","4.28","4.28","4.28"
03/03/2009,"4.17","4.17","4.17","4.17"
03/02/2009,"4.16","4.16","4.16","4.16"
02/27/2009,"4.37","4.37","4.37","4.37"
02/26/2009,"4.44","4.44","4.44","4.44"
02/25/2009,"4.52","4.52","4.52","4.52"
02/24/2009,"4.57","4.57","4.57","4.57"
02/23/2009,"4.40","4.40","4.40","4.40"
02/20/2009,"4.55","4.55","4.55","4.55"
02/19/2009,"4.60","4.60","4.60","4.60"
02/18/2009,"4.64","4.64","4.64","4.64"
02/17/2009,"4.67","4.67","4.67","4.67"
02/13/2009,"4.86","4.86","4.86","4.86"
02/12/2009,"4.88","4.88","4.88","4.88"
02/11/2009,"4.83","4.83","4.83","4.83"
02/10/2009,"4.82","4.82","4.82","4.82"
02/09/2009,"5.01","5.01","5.01","5.01"
02/06/2009,"5.02","5.02","5.02","5.02"
02/05/2009,"4.91","4.91","4.91","4.91"
02/04/2009,"4.81","4.81","4.81","4.81"
02/03/2009,"4.81","4.81","4.81","4.81"
02/02/2009,"4.71","4.71","4.71","4.71"
01/30/2009,"4.70","4.70","4.70","4.70"
01/29/2009,"4.80","4.80","4.80","4.80"
01/28/2009,"4.93","4.93","4.93","4.93"
01/27/2009,"4.79","4.79","4.79","4.79"
01/26/2009,"4.75","4.75","4.75","4.75"
01/23/2009,"4.73","4.73","4.73","4.73"
01/22/2009,"4.67","4.67","4.67","4.67"
01/21/2009,"4.73","4.73","4.73","4.73"
01/20/2009,"4.54","4.54","4.54","4.54"
01/16/2009,"4.79","4.79","4.79","4.79"
01/15/2009,"4.74","4.74","4.74","4.74"
01/14/2009,"4.69","4.69","4.69","4.69"
01/13/2009,"4.86","4.86","4.86","4.86"
01/12/2009,"4.81","4.81","4.81","4.81"
01/09/2009,"4.91","4.91","4.91","4.91"
01/08/2009,"5.04","5.04","5.04","5.04"
01/07/2009,"5.01","5.01","5.01","5.01"
01/06/2009,"5.13","5.13","5.13","5.13"
01/05/2009,"5.07","5.07","5.07","5.07"
01/02/2009,"5.05","5.05","5.05","5.05"
