Date,Open,High,Low,Close
06/14/2021,"36.84","36.84","36.84","36.84"
06/11/2021,"36.59","36.59","36.59","36.59"
06/10/2021,"36.37","36.37","36.37","36.37"
06/09/2021,"36.01","36.01","36.01","36.01"
06/08/2021,"36.11","36.11","36.11","36.11"
06/07/2021,"35.98","35.98","35.98","35.98"
06/04/2021,"35.72","35.72","35.72","35.72"
06/03/2021,"35.21","35.21","35.21","35.21"
06/02/2021,"35.55","35.55","35.55","35.55"
06/01/2021,"35.46","35.46","35.46","35.46"
05/28/2021,"35.42","35.42","35.42","35.42"
05/27/2021,"35.28","35.28","35.28","35.28"
05/26/2021,"35.24","35.24","35.24","35.24"
05/25/2021,"34.98","34.98","34.98","34.98"
05/24/2021,"34.91","34.91","34.91","34.91"
05/21/2021,"34.36","34.36","34.36","34.36"
05/20/2021,"34.47","34.47","34.47","34.47"
05/19/2021,"33.79","33.79","33.79","33.79"
05/18/2021,"33.88","33.88","33.88","33.88"
05/17/2021,"33.96","33.96","33.96","33.96"
05/14/2021,"34.04","34.04","34.04","34.04"
05/13/2021,"33.17","33.17","33.17","33.17"
05/12/2021,"33.11","33.11","33.11","33.11"
05/11/2021,"34.15","34.15","34.15","34.15"
05/10/2021,"34.07","34.07","34.07","34.07"
05/07/2021,"34.92","34.92","34.92","34.92"
05/06/2021,"34.56","34.56","34.56","34.56"
05/05/2021,"34.60","34.60","34.60","34.60"
05/04/2021,"34.75","34.75","34.75","34.75"
05/03/2021,"35.54","35.54","35.54","35.54"
04/30/2021,"35.84","35.84","35.84","35.84"
04/29/2021,"36.29","36.29","36.29","36.29"
04/28/2021,"36.33","36.33","36.33","36.33"
04/27/2021,"36.22","36.22","36.22","36.22"
04/26/2021,"36.33","36.33","36.33","36.33"
04/23/2021,"35.89","35.89","35.89","35.89"
04/22/2021,"35.30","35.30","35.30","35.30"
04/21/2021,"35.58","35.58","35.58","35.58"
04/20/2021,"35.09","35.09","35.09","35.09"
04/19/2021,"35.52","35.52","35.52","35.52"
04/16/2021,"36.00","36.00","36.00","36.00"
04/15/2021,"36.10","36.10","36.10","36.10"
04/14/2021,"35.52","35.52","35.52","35.52"
04/13/2021,"35.86","35.86","35.86","35.86"
04/12/2021,"35.29","35.29","35.29","35.29"
04/09/2021,"35.34","35.34","35.34","35.34"
04/08/2021,"35.15","35.15","35.15","35.15"
04/07/2021,"34.72","34.72","34.72","34.72"
04/06/2021,"34.79","34.79","34.79","34.79"
04/05/2021,"34.66","34.66","34.66","34.66"
04/01/2021,"34.26","34.26","34.26","34.26"
03/31/2021,"33.67","33.67","33.67","33.67"
03/30/2021,"33.08","33.08","33.08","33.08"
03/29/2021,"32.99","32.99","32.99","32.99"
03/26/2021,"33.22","33.22","33.22","33.22"
03/25/2021,"32.84","32.84","32.84","32.84"
03/24/2021,"32.82","32.82","32.82","32.82"
03/23/2021,"33.59","33.59","33.59","33.59"
03/22/2021,"34.06","34.06","34.06","34.06"
03/19/2021,"33.66","33.66","33.66","33.66"
03/18/2021,"33.33","33.33","33.33","33.33"
03/17/2021,"34.40","34.40","34.40","34.40"
03/16/2021,"34.20","34.20","34.20","34.20"
03/15/2021,"34.31","34.31","34.31","34.31"
03/12/2021,"33.84","33.84","33.84","33.84"
03/11/2021,"34.05","34.05","34.05","34.05"
03/10/2021,"33.09","33.09","33.09","33.09"
03/09/2021,"33.10","33.10","33.10","33.10"
03/08/2021,"31.89","31.89","31.89","31.89"
03/05/2021,"32.78","32.78","32.78","32.78"
03/04/2021,"32.34","32.34","32.34","32.34"
03/03/2021,"33.32","33.32","33.32","33.32"
03/02/2021,"34.44","34.44","34.44","34.44"
03/01/2021,"35.02","35.02","35.02","35.02"
02/26/2021,"34.02","34.02","34.02","34.02"
02/25/2021,"33.78","33.78","33.78","33.78"
02/24/2021,"35.15","35.15","35.15","35.15"
02/23/2021,"34.88","34.88","34.88","34.88"
02/22/2021,"35.20","35.20","35.20","35.20"
02/19/2021,"36.21","36.21","36.21","36.21"
02/18/2021,"35.93","35.93","35.93","35.93"
02/17/2021,"36.23","36.23","36.23","36.23"
02/16/2021,"36.49","36.49","36.49","36.49"
02/12/2021,"36.59","36.59","36.59","36.59"
02/11/2021,"36.51","36.51","36.51","36.51"
02/10/2021,"36.25","36.25","36.25","36.25"
02/09/2021,"36.21","36.21","36.21","36.21"
02/08/2021,"36.17","36.17","36.17","36.17"
02/05/2021,"35.68","35.68","35.68","35.68"
02/04/2021,"35.39","35.39","35.39","35.39"
02/03/2021,"34.93","34.93","34.93","34.93"
02/02/2021,"34.87","34.87","34.87","34.87"
02/01/2021,"34.13","34.13","34.13","34.13"
01/29/2021,"33.33","33.33","33.33","33.33"
01/28/2021,"33.86","33.86","33.86","33.86"
01/27/2021,"33.54","33.54","33.54","33.54"
01/26/2021,"34.60","34.60","34.60","34.60"
01/25/2021,"35.04","35.04","35.04","35.04"
01/22/2021,"34.94","34.94","34.94","34.94"
01/21/2021,"34.89","34.89","34.89","34.89"
01/20/2021,"34.77","34.77","34.77","34.77"
01/19/2021,"34.12","34.12","34.12","34.12"
01/15/2021,"33.70","33.70","33.70","33.70"
01/14/2021,"34.12","34.12","34.12","34.12"
01/13/2021,"34.14","34.14","34.14","34.14"
01/12/2021,"33.89","33.89","33.89","33.89"
01/11/2021,"33.70","33.70","33.70","33.70"
01/08/2021,"33.96","33.96","33.96","33.96"
01/07/2021,"33.60","33.60","33.60","33.60"
01/06/2021,"32.58","32.58","32.58","32.58"
01/05/2021,"32.86","32.86","32.86","32.86"
01/04/2021,"32.49","32.49","32.49","32.49"
