Date,Open,High,Low,Close
03/09/2006,"6.58","6.58","6.58","6.58"
03/08/2006,"6.65","6.65","6.65","6.65"
03/07/2006,"6.63","6.63","6.63","6.63"
03/06/2006,"6.70","6.70","6.70","6.70"
03/03/2006,"6.76","6.76","6.76","6.76"
03/02/2006,"6.76","6.76","6.76","6.76"
03/01/2006,"6.75","6.75","6.75","6.75"
02/28/2006,"6.66","6.66","6.66","6.66"
02/27/2006,"6.76","6.76","6.76","6.76"
02/24/2006,"6.69","6.69","6.69","6.69"
02/23/2006,"6.66","6.66","6.66","6.66"
02/22/2006,"6.65","6.65","6.65","6.65"
02/21/2006,"6.58","6.58","6.58","6.58"
02/17/2006,"6.62","6.62","6.62","6.62"
02/16/2006,"6.64","6.64","6.64","6.64"
02/15/2006,"6.54","6.54","6.54","6.54"
02/14/2006,"6.51","6.51","6.51","6.51"
02/13/2006,"6.44","6.44","6.44","6.44"
02/10/2006,"6.51","6.51","6.51","6.51"
02/09/2006,"6.50","6.50","6.50","6.50"
02/08/2006,"6.54","6.54","6.54","6.54"
02/07/2006,"6.48","6.48","6.48","6.48"
02/06/2006,"6.57","6.57","6.57","6.57"
02/03/2006,"6.57","6.57","6.57","6.57"
02/02/2006,"6.62","6.62","6.62","6.62"
02/01/2006,"6.69","6.69","6.69","6.69"
01/31/2006,"6.71","6.71","6.71","6.71"
01/30/2006,"6.68","6.68","6.68","6.68"
01/27/2006,"6.67","6.67","6.67","6.67"
01/26/2006,"6.61","6.61","6.61","6.61"
01/25/2006,"6.55","6.55","6.55","6.55"
01/24/2006,"6.59","6.59","6.59","6.59"
01/23/2006,"6.56","6.56","6.56","6.56"
01/20/2006,"6.53","6.53","6.53","6.53"
01/19/2006,"6.71","6.71","6.71","6.71"
01/18/2006,"6.66","6.66","6.66","6.66"
01/17/2006,"6.68","6.68","6.68","6.68"
01/13/2006,"6.72","6.72","6.72","6.72"
01/12/2006,"6.72","6.72","6.72","6.72"
01/11/2006,"6.78","6.78","6.78","6.78"
01/10/2006,"6.76","6.76","6.76","6.76"
01/09/2006,"6.75","6.75","6.75","6.75"
01/06/2006,"6.70","6.70","6.70","6.70"
01/05/2006,"6.59","6.59","6.59","6.59"
01/04/2006,"6.56","6.56","6.56","6.56"
01/03/2006,"6.49","6.49","6.49","6.49"
