Date,Open,High,Low,Close
06/17/2022,"23.97","23.97","23.97","23.97"
06/16/2022,"23.66","23.66","23.66","23.66"
06/15/2022,"24.68","24.68","24.68","24.68"
06/14/2022,"24.08","24.08","24.08","24.08"
06/13/2022,"24.03","24.03","24.03","24.03"
06/10/2022,"25.28","25.28","25.28","25.28"
06/09/2022,"26.24","26.24","26.24","26.24"
06/08/2022,"26.98","26.98","26.98","26.98"
06/07/2022,"27.14","27.14","27.14","27.14"
06/06/2022,"26.86","26.86","26.86","26.86"
06/03/2022,"26.79","26.79","26.79","26.79"
06/02/2022,"27.38","27.38","27.38","27.38"
06/01/2022,"26.52","26.52","26.52","26.52"
05/31/2022,"26.66","26.66","26.66","26.66"
05/27/2022,"26.85","26.85","26.85","26.85"
05/26/2022,"26.02","26.02","26.02","26.02"
05/25/2022,"25.31","25.31","25.31","25.31"
05/24/2022,"24.89","24.89","24.89","24.89"
05/23/2022,"25.62","25.62","25.62","25.62"
05/20/2022,"25.21","25.21","25.21","25.21"
05/19/2022,"25.30","25.30","25.30","25.30"
05/18/2022,"25.31","25.31","25.31","25.31"
05/17/2022,"26.57","26.57","26.57","26.57"
05/16/2022,"25.87","25.87","25.87","25.87"
05/13/2022,"26.19","26.19","26.19","26.19"
05/12/2022,"25.13","25.13","25.13","25.13"
05/11/2022,"25.14","25.14","25.14","25.14"
05/10/2022,"25.97","25.97","25.97","25.97"
05/09/2022,"25.65","25.65","25.65","25.65"
05/06/2022,"27.09","27.09","27.09","27.09"
05/05/2022,"27.60","27.60","27.60","27.60"
05/04/2022,"29.17","29.17","29.17","29.17"
05/03/2022,"28.36","28.36","28.36","28.36"
05/02/2022,"28.33","28.33","28.33","28.33"
04/29/2022,"27.79","27.79","27.79","27.79"
04/28/2022,"29.03","29.03","29.03","29.03"
04/27/2022,"28.13","28.13","28.13","28.13"
04/26/2022,"28.17","28.17","28.17","28.17"
04/25/2022,"29.36","29.36","29.36","29.36"
04/22/2022,"29.01","29.01","29.01","29.01"
04/21/2022,"29.86","29.86","29.86","29.86"
04/20/2022,"30.64","30.64","30.64","30.64"
04/19/2022,"31.06","31.06","31.06","31.06"
04/18/2022,"30.38","30.38","30.38","30.38"
04/14/2022,"30.50","30.50","30.50","30.50"
04/13/2022,"31.16","31.16","31.16","31.16"
04/12/2022,"30.43","30.43","30.43","30.43"
04/11/2022,"30.50","30.50","30.50","30.50"
04/08/2022,"31.15","31.15","31.15","31.15"
04/07/2022,"31.62","31.62","31.62","31.62"
04/06/2022,"31.60","31.60","31.60","31.60"
04/05/2022,"32.50","32.50","32.50","32.50"
04/04/2022,"33.32","33.32","33.32","33.32"
04/01/2022,"32.62","32.62","32.62","32.62"
03/31/2022,"32.48","32.48","32.48","32.48"
03/30/2022,"33.02","33.02","33.02","33.02"
03/29/2022,"33.42","33.42","33.42","33.42"
03/28/2022,"32.74","32.74","32.74","32.74"
03/25/2022,"32.35","32.35","32.35","32.35"
03/24/2022,"32.49","32.49","32.49","32.49"
03/23/2022,"31.71","31.71","31.71","31.71"
03/22/2022,"32.19","32.19","32.19","32.19"
03/21/2022,"31.59","31.59","31.59","31.59"
03/18/2022,"31.79","31.79","31.79","31.79"
03/17/2022,"31.03","31.03","31.03","31.03"
03/16/2022,"30.51","30.51","30.51","30.51"
03/15/2022,"29.24","29.24","29.24","29.24"
03/14/2022,"28.37","28.37","28.37","28.37"
03/11/2022,"29.03","29.03","29.03","29.03"
03/10/2022,"29.69","29.69","29.69","29.69"
03/09/2022,"29.92","29.92","29.92","29.92"
03/08/2022,"28.77","28.77","28.77","28.77"
03/07/2022,"28.78","28.78","28.78","28.78"
03/04/2022,"29.98","29.98","29.98","29.98"
03/03/2022,"30.62","30.62","30.62","30.62"
03/02/2022,"31.22","31.22","31.22","31.22"
03/01/2022,"30.77","30.77","30.77","30.77"
02/28/2022,"31.31","31.31","31.31","31.31"
02/25/2022,"31.16","31.16","31.16","31.16"
02/24/2022,"30.64","30.64","30.64","30.64"
02/23/2022,"29.50","29.50","29.50","29.50"
02/22/2022,"30.30","30.30","30.30","30.30"
02/18/2022,"30.72","30.72","30.72","30.72"
02/17/2022,"31.18","31.18","31.18","31.18"
02/16/2022,"32.34","32.34","32.34","32.34"
02/15/2022,"32.46","32.46","32.46","32.46"
02/14/2022,"31.52","31.52","31.52","31.52"
02/11/2022,"31.53","31.53","31.53","31.53"
02/10/2022,"32.57","32.57","32.57","32.57"
02/09/2022,"33.27","33.27","33.27","33.27"
02/08/2022,"32.43","32.43","32.43","32.43"
02/07/2022,"32.05","32.05","32.05","32.05"
02/04/2022,"32.13","32.13","32.13","32.13"
02/03/2022,"31.52","31.52","31.52","31.52"
02/02/2022,"32.84","32.84","32.84","32.84"
02/01/2022,"32.78","32.78","32.78","32.78"
01/31/2022,"32.39","32.39","32.39","32.39"
01/28/2022,"31.14","31.14","31.14","31.14"
01/27/2022,"30.11","30.11","30.11","30.11"
01/26/2022,"30.56","30.56","30.56","30.56"
01/25/2022,"30.62","30.62","30.62","30.62"
01/24/2022,"31.43","31.43","31.43","31.43"
01/21/2022,"31.12","31.12","31.12","31.12"
01/20/2022,"32.07","32.07","32.07","32.07"
01/19/2022,"32.54","32.54","32.54","32.54"
01/18/2022,"32.99","32.99","32.99","32.99"
01/14/2022,"33.93","33.93","33.93","33.93"
01/13/2022,"33.84","33.84","33.84","33.84"
01/12/2022,"34.87","34.87","34.87","34.87"
01/11/2022,"34.81","34.81","34.81","34.81"
01/10/2022,"34.35","34.35","34.35","34.35"
01/07/2022,"34.38","34.38","34.38","34.38"
01/06/2022,"34.84","34.84","34.84","34.84"
01/05/2022,"34.82","34.82","34.82","34.82"
01/04/2022,"36.25","36.25","36.25","36.25"
01/03/2022,"36.90","36.90","36.90","36.90"
